order_id,order_item_id,asin,sku,product_title,quantity,item_price,item_promotion_discount,item_total,currency
114-7816044-3421205,3,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-3817316-5822101,1,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-3817316-5822101,2,B06AZNEH47,SKU-0008,BrightBeam Mechanical Keyboard — 30H Battery Life & Water Resistant,1,75.67,0.0,75.67,USD
114-7339201-5338420,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-7339201-5338420,2,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-1814704-1553753,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,24.82,0.0,24.82,USD
114-1814704-1553753,2,B0M2UGJMKQ,SKU-0074,CloudNest RC Car — STEM Learning & Interactive,3,11.77,0.0,35.31,USD
114-1814704-1553753,3,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-3402037-9881980,1,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,20.72,0.0,20.72,USD
114-3402037-9881980,2,B0GJL7P973,SKU-0045,PureGlo Hair Straightener — Cruelty-Free & Ionic Technology,1,39.53,0.0,39.53,USD
114-3402037-9881980,3,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,1.64,11.8,USD
114-3402037-9881980,4,B0DLXACSTN,SKU-0068,CloudNest Plush Toy — Non-Toxic & Ages 3+,3,21.32,0.0,63.96,USD
114-3402037-9881980,5,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,1,54.16,5.31,48.85,USD
114-3402037-9881980,6,B0J9HPEX6X,SKU-0112,DriveGuard Tire Pressure Gauge — Long Cord & Heavy Duty,2,34.7,0.0,69.4,USD
114-4503879-3209870,1,B0YBRGQRFQ,SKU-0110,DriveGuard Car Vacuum — Long Cord & Easy Install,1,18.37,0.0,18.37,USD
114-7078269-7856711,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,31.59,0.0,31.59,USD
114-7078269-7856711,2,B0ERBP9846,SKU-0033,ZenLife Throw Blanket — BPA-Free & Non-Stick Coating,1,42.34,0.0,42.34,USD
114-1693359-3999723,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-5992185-7150091,1,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,1,54.16,0.0,54.16,USD
114-1300420-2638718,1,B0A8X9FRKN,SKU-0031,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,0,74.65,0.0,0.0,USD
114-5904897-4164842,1,B06AZNEH47,SKU-0008,BrightBeam Mechanical Keyboard — 30H Battery Life & Water Resistant,1,75.67,4.15,71.52,USD
114-5904897-4164842,2,B07GWT52HM,SKU-0021,ZenLife Cutting Board Set — BPA-Free & Easy Clean,1,26.8,0.0,26.8,USD
114-5904897-4164842,3,B09V1N9TED,SKU-0077,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,1,29.15,0.0,29.15,USD
114-5904897-4164842,4,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,0.0,29.77,USD
114-2673074-8722609,1,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,3,22.81,0.0,68.43,USD
114-2673074-8722609,2,B0KKUPJDRS,SKU-0115,ProGrip LED Work Light — Cordless & High Torque,1,57.78,0.0,57.78,USD
114-6919532-3119429,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-2730412-6765842,1,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-2730412-6765842,2,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-2730412-6765842,3,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,3,24.09,0.0,72.27,USD
114-6197128-4078929,1,B0M2QT36J4,SKU-0010,AuroraTech Portable Charger — Fast Charging & HD 1080p,1,64.56,0.0,64.56,USD
114-6197128-4078929,2,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,0.0,52.27,USD
114-8541891-4953289,1,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,1,107.91,0.0,107.91,USD
114-8758452-9705563,1,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,2,88.7,0.0,177.4,USD
114-1721598-3628850,1,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,0.0,55.67,USD
114-1512899-1836164,1,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,1,13.62,0.0,13.62,USD
114-1512899-1836164,2,B0DLXACSTN,SKU-0068,CloudNest Plush Toy — Non-Toxic & Ages 3+,1,21.32,0.0,21.32,USD
114-1554536-4704808,1,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,2,10.4,0.0,20.8,USD
114-1554536-4704808,2,B00EGECWF5,SKU-0030,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,2,68.26,0.0,136.52,USD
114-4092823-4058136,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,24.82,0.0,24.82,USD
114-4092823-4058136,2,B02LTJA2NA,SKU-0078,CloudNest Dollhouse — Ages 3+ & Interactive,1,41.1,0.0,41.1,USD
114-4092823-4058136,3,B0TURPLSHH,SKU-0100,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,1,43.13,0.0,43.13,USD
114-4092823-4058136,4,B0YJ486MXU,SKU-0107,LittleNest Baby Safety Gate — Safety Certified & BPA-Free,1,60.8,0.0,60.8,USD
114-5066077-6419744,1,B0DLXACSTN,SKU-0068,CloudNest Plush Toy — Non-Toxic & Ages 3+,2,21.32,0.0,42.64,USD
114-3743507-6053211,1,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,10.4,0.0,10.4,USD
114-8604820-7821267,1,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,1,22.81,0.0,22.81,USD
114-3953395-5170552,1,B00JXDXVG6,SKU-0095,PawPals Dog Treat Pouch — Easy to Clean & Non-Toxic,1,20.29,0.0,20.29,USD
114-3953395-5170552,2,B0PGGKXQ9K,SKU-0093,PawPals Pet Water Fountain — Easy to Clean & Vet Recommended,2,34.22,0.0,68.44,USD
114-1322537-5650251,1,B0K12NKA8N,SKU-0013,AuroraTech Smart Watch — 30H Battery Life & Bluetooth 5.3,1,83.42,0.0,83.42,USD
114-1322537-5650251,2,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-4713050-5131780,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,4.6,26.33,USD
114-8980134-5252992,1,B0M9DY5YFP,SKU-0063,TrailBlaze Bike Helmet — Lightweight & Portable,1,13.26,1.88,11.38,USD
114-8980134-5252992,2,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-2506164-7134379,1,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,19.42,0.0,19.42,USD
114-2506164-7134379,2,B0J4AJH5Y5,SKU-0084,ProGrip Monitor Stand — Space Saving & Multipurpose,1,57.15,0.0,57.15,USD
114-3621766-7229979,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-3621766-7229979,2,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,2,13.62,0.0,27.24,USD
114-3621766-7229979,3,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,2,19.25,0.0,38.5,USD
114-5260211-2147253,1,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,1,54.16,0.0,54.16,USD
114-5260211-2147253,2,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,2,19.47,0.0,38.94,USD
114-7871605-5127721,1,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,1,24.09,0.0,24.09,USD
114-3204917-1155325,1,B0M2QT36J4,SKU-0010,AuroraTech Portable Charger — Fast Charging & HD 1080p,1,64.56,0.0,64.56,USD
114-8727235-2297658,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-8006128-2611400,1,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,1,22.81,0.0,22.81,USD
114-9774529-2910617,1,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-9774529-2910617,2,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-9997668-3689591,1,B0M2QT36J4,SKU-0010,AuroraTech Portable Charger — Fast Charging & HD 1080p,1,64.56,0.0,64.56,USD
114-5871820-8506606,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-8439765-9731347,1,B0M1WJMA8T,SKU-0085,WriteWell Planner Notebook — Ergonomic & Multipurpose,1,8.44,0.0,8.44,USD
114-9066585-5419713,1,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,1,40.54,0.0,40.54,USD
114-6944560-8232780,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,5.78,45.57,USD
114-6944560-8232780,2,B0ERBP9846,SKU-0033,ZenLife Throw Blanket — BPA-Free & Non-Stick Coating,1,42.34,0.0,42.34,USD
114-6944560-8232780,3,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,0.0,55.67,USD
114-4589117-5030330,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-2807429-7227310,1,B06AZNEH47,SKU-0008,BrightBeam Mechanical Keyboard — 30H Battery Life & Water Resistant,1,75.67,0.0,75.67,USD
114-2807429-7227310,2,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,1.21,20.45,USD
114-1611999-4502761,1,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,1,19.25,0.0,19.25,USD
114-5173007-9827364,1,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,1,25.59,0.0,25.59,USD
114-5173007-9827364,2,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,1,19.47,2.32,17.15,USD
114-7925241-6269587,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-7781693-1934269,1,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,19.42,0.0,19.42,USD
114-9701622-1729471,1,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,1,22.81,0.0,22.81,USD
114-9701622-1729471,2,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-5931039-5620628,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-5728628-6079237,1,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,19.37,0.0,19.37,USD
114-5728628-6079237,2,B06AZNEH47,SKU-0008,BrightBeam Mechanical Keyboard — 30H Battery Life & Water Resistant,1,75.67,6.56,69.11,USD
114-5728628-6079237,3,B0SH0V1DCR,SKU-0075,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,1,17.07,2.28,14.79,USD
114-5728628-6079237,4,B04ZD4ZURZ,SKU-0103,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,1,31.9,0.0,31.9,USD
114-5728628-6079237,5,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-3038795-5169748,1,B0SQ7F7BFE,SKU-0057,TrailBlaze Dumbbell Set — Waterproof & Portable,1,46.37,0.0,46.37,USD
114-3100416-6290332,1,B0CYFJJNVP,SKU-0092,PawPals Pet Grooming Brush — Vet Recommended & Non-Toxic,1,42.18,0.0,42.18,USD
114-3100416-6290332,2,B043M1S1C4,SKU-0049,PureGlo Sunscreen Lotion — Ionic Technology & Dermatologist Tested,3,31.54,0.0,94.62,USD
114-3100416-6290332,3,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-2737594-6235338,1,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,1,17.84,0.0,17.84,USD
114-2737594-6235338,2,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,1,19.47,0.0,19.47,USD
114-5611896-1801386,1,B0M9DY5YFP,SKU-0063,TrailBlaze Bike Helmet — Lightweight & Portable,1,13.26,0.0,13.26,USD
114-5611896-1801386,2,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-5611896-1801386,3,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,67.82,0.0,67.82,USD
114-5509601-1916919,1,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,0.0,55.67,USD
114-5509601-1916919,2,B00EGECWF5,SKU-0030,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,1,68.26,9.85,58.41,USD
114-5509601-1916919,3,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,9.99,0.0,9.99,USD
114-7786727-6040873,1,B00JXDXVG6,SKU-0095,PawPals Dog Treat Pouch — Easy to Clean & Non-Toxic,1,18.93,0.0,18.93,USD
114-7653465-5050622,1,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,15.31,0.0,15.31,USD
114-7653465-5050622,2,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-7653465-5050622,3,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,1,26.96,0.0,26.96,USD
114-7653465-5050622,4,B0TURPLSHH,SKU-0100,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,1,43.13,0.0,43.13,USD
114-7653465-5050622,5,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,1,107.91,0.0,107.91,USD
114-7653465-5050622,6,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,1,17.84,0.0,17.84,USD
114-5134851-7799596,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-5134851-7799596,2,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,2,109.5,0.0,219.0,USD
114-1620291-8451620,1,B0E48MCY15,SKU-0079,WriteWell Label Maker — Durable & Multipurpose,1,49.25,0.0,49.25,USD
114-5497124-5808585,1,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,15.31,0.0,15.31,USD
114-7830962-6745242,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-1929478-6219672,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,0.0,29.77,USD
114-4948652-2740898,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-6855180-9825690,1,B0M2QT36J4,SKU-0010,AuroraTech Portable Charger — Fast Charging & HD 1080p,1,64.56,0.0,64.56,USD
114-6855180-9825690,2,B0DLXACSTN,SKU-0068,CloudNest Plush Toy — Non-Toxic & Ages 3+,1,21.32,3.04,18.28,USD
114-6855180-9825690,3,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-1559992-8221267,1,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,1,17.84,0.0,17.84,USD
114-7596826-4153748,1,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,15.31,0.0,15.31,USD
114-9153687-1082251,1,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,4,17.61,0.0,70.44,USD
114-6404850-3116331,1,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,3.05,52.62,USD
114-6481165-8115760,1,B0WCY6LU8P,SKU-0029,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,1,72.21,0.0,72.21,USD
114-4875336-1020255,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-4875336-1020255,2,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,1,24.09,2.84,21.25,USD
114-3145079-4299107,1,B0M2UGJMKQ,SKU-0074,CloudNest RC Car — STEM Learning & Interactive,2,12.84,0.0,25.68,USD
114-3145079-4299107,2,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,3,22.81,0.0,68.43,USD
114-3323692-3121398,1,B043M1S1C4,SKU-0049,PureGlo Sunscreen Lotion — Ionic Technology & Dermatologist Tested,1,31.54,0.0,31.54,USD
114-4747095-1487474,1,B0NKTX370W,SKU-0051,PureGlo Shampoo & Conditioner — Gentle Formula & Ionic Technology,1,12.23,0.0,12.23,USD
114-4747095-1487474,2,B07GWT52HM,SKU-0021,ZenLife Cutting Board Set — BPA-Free & Easy Clean,1,26.8,0.0,26.8,USD
114-3471987-4780379,1,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,2,19.42,0.0,38.84,USD
114-3471987-4780379,2,B06AZNEH47,SKU-0008,BrightBeam Mechanical Keyboard — 30H Battery Life & Water Resistant,2,75.67,0.0,151.34,USD
114-8735896-5362692,1,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,0.0,55.67,USD
114-8735896-5362692,2,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,1,19.47,0.0,19.47,USD
114-8735896-5362692,3,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-8298194-9511008,1,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,20.72,0.0,20.72,USD
114-9034655-2428964,1,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-9034655-2428964,2,B0M1WJMA8T,SKU-0085,WriteWell Planner Notebook — Ergonomic & Multipurpose,1,8.44,0.0,8.44,USD
114-3549198-1265271,1,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,1,107.91,0.0,107.91,USD
114-6435832-9534904,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,24.82,0.0,24.82,USD
114-6435832-9534904,2,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,9.99,0.0,9.99,USD
114-6299035-6809223,1,B0SQ7F7BFE,SKU-0057,TrailBlaze Dumbbell Set — Waterproof & Portable,1,46.37,4.54,41.83,USD
114-9853438-8142002,1,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,1,37.09,0.0,37.09,USD
114-1241821-1720769,1,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,17.61,0.0,17.61,USD
114-1241821-1720769,2,B0E48MCY15,SKU-0079,WriteWell Label Maker — Durable & Multipurpose,1,49.25,0.0,49.25,USD
114-1241821-1720769,3,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,2,84.3,0.0,168.6,USD
114-1241821-1720769,4,B0WKPVSC0B,SKU-0025,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,1,43.18,0.0,43.18,USD
114-8405073-4850836,1,B085JJ3ZXF,SKU-0041,PureGlo Electric Toothbrush — Long Lasting & Dermatologist Tested,1,42.31,0.0,42.31,USD
114-3310671-8884625,1,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,1,13.62,0.0,13.62,USD
114-3310671-8884625,2,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,17.61,1.98,15.63,USD
114-1307364-7097380,1,B07BRCRU82,SKU-0027,ZenLife Kitchen Scale — Easy Clean & Dishwasher Safe,1,16.71,0.0,16.71,USD
114-8579892-3258890,1,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,1,17.84,0.0,17.84,USD
114-8579892-3258890,2,B0GKG0B3EA,SKU-0090,PawPals Dog Leash — Easy to Clean & Vet Recommended,1,54.55,0.0,54.55,USD
114-8293710-3374744,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,31.59,0.0,31.59,USD
114-6126257-1155184,1,B0WKPVSC0B,SKU-0025,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,3,43.18,0.0,129.54,USD
114-5821676-5867906,1,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,1,13.62,0.0,13.62,USD
114-5821676-5867906,2,B0ERBP9846,SKU-0033,ZenLife Throw Blanket — BPA-Free & Non-Stick Coating,1,42.34,0.0,42.34,USD
114-1304647-7844188,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,2,21.36,0.0,42.72,USD
114-1304647-7844188,2,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,0.0,52.27,USD
114-1805209-6442146,1,B0J4AJH5Y5,SKU-0084,ProGrip Monitor Stand — Space Saving & Multipurpose,2,57.15,0.0,114.3,USD
114-1805209-6442146,2,B0W61EHTPX,SKU-0019,Nordic Home Serving Bowls — Dishwasher Safe & Easy Clean,3,57.72,0.0,173.16,USD
114-4329896-7109128,1,B0M2QT36J4,SKU-0010,AuroraTech Portable Charger — Fast Charging & HD 1080p,1,64.56,0.0,64.56,USD
114-3972390-7742191,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-8900187-2975230,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-7114714-4037459,1,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,1,19.47,0.0,19.47,USD
114-4749702-1307382,1,B0G3W4FNRY,SKU-0052,ZenLife Beard Trimmer — Cruelty-Free & Gentle Formula,1,41.64,0.0,41.64,USD
114-4749702-1307382,2,B0M9299AJ4,SKU-0024,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,3,46.0,0.0,138.0,USD
114-4749702-1307382,3,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,3,21.36,0.0,64.08,USD
114-4749702-1307382,4,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,2,21.66,5.44,37.88,USD
114-4749702-1307382,5,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,2,40.21,0.0,80.42,USD
114-9752470-7307579,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-9318849-5710426,1,B04ZD4ZURZ,SKU-0103,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,1,31.9,0.0,31.9,USD
114-6508963-7609338,1,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,1,13.62,0.0,13.62,USD
114-9591642-7653240,1,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,1,17.84,0.0,17.84,USD
114-1068330-8889720,1,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,1,24.09,0.0,24.09,USD
114-1068330-8889720,2,B0J9HPEX6X,SKU-0112,DriveGuard Tire Pressure Gauge — Long Cord & Heavy Duty,1,34.7,0.0,34.7,USD
114-1068330-8889720,3,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-1068330-8889720,4,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,3,25.59,0.0,76.77,USD
114-1068330-8889720,5,B0A8X9FRKN,SKU-0031,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,1,82.74,0.0,82.74,USD
114-5778306-4896669,1,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,19.37,0.0,19.37,USD
114-5778306-4896669,2,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-1909160-8752101,1,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,1,19.47,0.0,19.47,USD
114-2208687-7348778,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-2208687-7348778,2,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,1,13.62,0.0,13.62,USD
114-2208687-7348778,3,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,20.72,0.0,20.72,USD
